Player,Country,Rating
"Abatzidis, Stelios",CYP,2009
"Abatzis, Antonios",GRE,1693
"Abay, Gokhan",TUR,2075
"Abayasekera, Roger F T",ENG,2208
"Abaza, Ivan",CRO,2058
"Abazi, Sahit",SUI,1898
"Abbadessa, Giovanni",ITA,1769
"Abbakumov, Yegor",UKR,1951
"Abbas, Ali",BRN,2009
"Abbas, B H",IRQ,2153
"Abbasi, Meisam",IRI,2009
"Abbasi, Nasser M.",USA,2305
"Abbasi, Rania",SYR,2040
"Abbasi, Rasool",IRI,2204
"Abbasifar, Hasan",IRI,2343
"Abbasov, Aris",AZE,2060
"Abbasov, Farid",AZE,2565
"Abbasov, Orudj",RUS,1706
"Abbasov, Vusal",AZE,2174
"Abbasova, Aiguioun",AZE,2170
"Abbaszade, Arzu",AZE,1971
"Abbes, Ali",TUN,2124
"Abbet, Jean-Luc",SUI,2064
"Abbey, Anate",FRA,1678
"Abbink, Michel",NED,2259
"Abbott, Peter",AUS,1864
"Abbou, Meriem",ALG,2005
"Abbura`, Davide",ITA,1680
"Abcouwer, Jan-Bart",NED,2215
"Abd El Fatah, Reda Fadel",EGY,2187
"Abd Rahman, Syazrin",MAS,1506
"Abd-Mariam, John N T",ENG,2160
"Abdagic, Edib",DEN,2023
"Abdala, Jorge",BOL,2041
"Abdalla Jr, Chead",BRA,1896
"Abdalla, Jose Lucas",BRA,1939
"Abdalla, Luiz Guilherme Aurelli",BRA,2085
"Abdallah, Ahmed",EGY,2020
"Abdallah, Feras",JOR,2052
"Abdallah, Mohamed",EGY,2099
"Abdein, Ahmed",EGY,2120
"Abdein, Saiied",EGY,2097
"Abdel Aziem, Ramadan",EGY,2270
"Abdel Aziz, Ahmed",EGY,2131
"Abdel Aziz, Ahmedd",EGY,2130
"Abdel Aziz, Ehab",EGY,2150
"Abdel Aziz, Mahmoud",EGY,2063
"Abdel Aziz, Shebab",EGY,2118
"Abdel Elah, Ahmed",EGY,2179
"Abdel Fadil, Mohamed",EGY,2228
"Abdel Fatah, Emad",EGY,2078
"Abdel Fatah, Mohamed",EGY,2168
"Abdel Fatah, Reda",EGY,2149
"Abdel Fattah, Mansour",EGY,2043
"Abdel Gawad, Salah",EGY,1988
"Abdel Geed, Fawzy",EGY,2107
"Abdel Ghany, Adel",EGY,2174
"Abdel Ghany, Saleh",EGY,1984
"Abdel Hafeiz, Ayman",EGY,1975
"Abdel Hai, Hany",EGY,2168
"Abdel Hameed, Mohamed",EGY,2167
"Abdel Hameid, Mohsen",EGY,1945
"Abdel Hamid, Gamal",EGY,2034
"Abdel Maabod, Gamal",EGY,2099
"Abdel Megid, Mostafa",EGY,2340
"Abdel Moneim, Mahmoud",EGY,2062
"Abdel Moneim, Sameir",EGY,2067
"Abdel Monem, Salah",EGY,2174
"Abdel Moniem, Mohamed",EGY,2146
"Abdel Rabb, Raouf",YEM,1988
"Abdel Rahim, Mohamed",UAE,2053
"Abdel Rahman, Alla",EGY,2174
"Abdel Razik, Ahmed",EGY,2101
"Abdel Razik, Khaled",EGY,2430
"Abdel Samee, Mohamed",EGY,2241
"Abdel Sattar, Magdy",EGY,2050
"Abdel Shafy, Mahmoud",EGY,2092
"Abdel Wahab, Ahmad",PLE,1926
"Abdel Wahab, Elkhatem",SUD,2161
"Abdel Wahab, Ismail",EGY,2151
"Abdel Wahed, Mohamed",EGY,2021
"Abdel Wahed, Tarek",EGY,2085
"Abdelatief, Abdelhakiem",ITA,1938
"Abdeldjebar, Tayeb",ALG,2110
"Abdelnabbi, Imed",EGY,2456
"Abdelrahman, A.K.",EGY,2170
"Abdesselem, Ahmed",FRA,1920
"Abdi, Houcine",FRA,1781
"Abdi, Tahireh",IRI,2090
"Abdic, Adnan",BIH,2177
"Abdikasova, Panu",KAZ,2055
"Abdil, Halil",BIH,2314
"Abdimanoglu, Beste Basak",TUR,1775
"Abdo, Antuan",LIB,1962
"Abdo, Luis",PAR,2019
"Abdol Raheim, Emad",SUD,2205
"Abdollah Zadeh, Arash",IRI,2097
"Abdollahzadeh, Faegh",IRI,2149
"Abdolmaleki, Mahmoud",IRI,2202
"Abdolmaleki, Shahram",IRI,2161
"Abdou Issaka, Boubacar",FRA,1759
"Abdou, Mohamed Hamdy",EGY,2130
"Abdrakhmanov, Ramiss",RUS,1863
"Abdrakhmanova, Diana",RUS,2011
"Abdrakhmanova, Sara",RUS,1987
"Abdukadurova, Mekhri",TKM,2151
"Abdul Adhim, Muneer",IRQ,2182
"Abdul Ghafour, Zayed",QAT,2052
"Abdul Ghani, Hayder",IRQ,2197
"Abdul Kadir, M.",PLE,1978
"Abdul Kareem, Hassan",UAE,2169
"Abdul Karim, Al-Audari",YEM,2190
"Abdul Majeed, N.",IND,2158
"Abdul Minim, Al Sayed",SUD,2085
"Abdul Moula, Sabri",YEM,2163
"Abdul Rahim, A S",IND,1695
Abdul Rahman Ali,MDV,1940
Abdul Rahman Hassan,MDV,1818
"Abdul Satar, A.A.",IRQ,2199
"Abdul Satar, M A",IRQ,2240
"Abdul Shukor, Abdul Aziz",MAS,2009
"Abdul Wahaab, Farked",IRQ,2146
"Abdul Wahab, A. Rasheed",IRQ,2048
"Abdul, Azeez S.K.",IND,1877
"Abdul, Herman",USA,2080
"Abdul, Majeed Mohamad",UAE,2252
"Abdul, Matin",BAN,1858
"Abdul, Momin",BAN,2065
"Abdul, Rasheed",IND,1880
"Abdul, Wadud",BAN,1844
"Abdul-Karem, Sharef",IRQ,2050
"Abdulaziz, Amal",UAE,1629
"Abdulaziz, Eman",UAE,1702
"Abdulaziz, Ibrahim",UAE,1849
"Abdulaziz, Mahmoud",LIB,2101
"Abdulghafour, Yousef",QAT,2140
"Abdulkarim, Ali",UAE,1922
"Abdulkarimli, Shalala",AZE,1571
"Abdulkhader, A.",IND,2046
"Abdulkhairov, Umar",UZB,2117
"Abdulla, A.",IRQ,2320
"Abdulla, A.S.",UAE,2178
"Abdulla, Ahmed Ibrahim",QAT,2180
"Abdulla, Al Tahir",UAE,1958
"Abdulla, Al-Rakib",BAN,2535
"Abdulla, Ibrahim",MDV,1847
"Abdulla, Khayala Mardan qizi",AZE,2070
"Abdulla, Mohamed Saleh",UAE,1956
"Abdullaev, A",UZB,2090
"Abdullaev, Kurban",UZB,1962
"Abdullaev, Makhish",AZE,2302
"Abdullaev, Mumin",UZB,1912
"Abdullaeva, Ulviyya",AZE,2090
"Abdullah Y, Tato",PHI,1932
"Abdullah, A Hamedo",MAR,2220
"Abdullah, Abbas",UAE,2068
"Abdullah, Al Raki",USA,2270
"Abdullah, Al-Saif",BAN,2063
"Abdullah, Jaafar Mohamed",UAE,2175
"Abdullah, Mansoor",UAE,2270
"Abdullah, Miah",BAN,1824
"Abdullah, Mohamed",UAE,2210
"Abdullah, Mohammed",IRQ,2043
"Abdullah, Mohd Kamal",MAS,2175
"Abdullah, Rafee",UAE,2192
"Abdullahoglu, Diren Can",TUR,1765
"Abdullayev, Azer",AZE,2043
"Abdullayev, Elshad",AZE,2082
"Abdullayev, Kamran Farhad oglu",AZE,1826
"Abdullayev, Shami Sabir oglu",AZE,2080
"Abdullin, Renat",RUS,2131
"Abdullina, Kamila R.",RUS,2058
"Abdulmanov, Marat",RUS,2080
"Abdulmanova, Albina",RUS,1781
"Abdulov, Gulamhuseyn Ozbay oglu",AZE,2001
"Abdulov, Oleg",RUS,2100
"Abdulov, Orkhan",AZE,2339
"Abdulov, Rauf",RUS,2134
"Abdulrahman, Ahmed",UAE,1891
"Abdulrahman, Al Yafee",UAE,1913
"Abdulrahman, Nezam",UAE,2045
"Abdulvagabov, Makhach",RUS,2281
"Abdulyazanov, Malik",RUS,2328
"Abdur, Rouf",BAN,2036
"Abdurachman, A.A.",INA,2165
"Abdurafiev, Memet",UKR,2162
"Abdurakhmanov, Abdurakhma",RUS,1930
"Abduramanov, Arsen",UKR,2099
"Abdurefi, Selciuc",ROU,1747
"Abdus, Sidique",IND,1861
"Abdyzhaparov, Aydar",KGZ,2060
"Abe, Nelson",BRA,1817
"Abed, Meisam",IRI,2043
"Abed, Rabou",JOR,2088
"Abedi, Abolfazl",IRI,2177
"Abedi, Ali",IRI,2174
"Abedi, Amin",IRI,1934
"Abedian, Saeid",IRI,2166
"Abedin, Md. Jaynul",BAN,1951
"Abedin, Zainal",BAN,1790
"Abedinov, Adnan",SWE,2123
"Abegg, Beat",SUI,1889
"Abel Naby, Ahmed",EGY,2061
"Abel Vazquez, Jose Luis",ESP,2002
"Abel, Dennes",GER,2328
"Abel, Ernst",GER,2035
"Abel, Imre",HUN,2015
"Abel, Lajos",HUN,2315
"Abel, Manfred",GER,1946
"Abel, Peter",SVK,2176
"Abel, Thomas",GER,2336
"Abela, Daniel",MLT,2082
"Abele, Albert",GER,1982
"Abele, Edmund",GER,1911
"Abelev, Oleg",RUS,2316
"Abelgas, Rodolfo Varron",MAC,1926
"Abelgas, Roel",PHI,2164
"Abelha, Mozart",BRA,2031
"Abelian, Artak",RUS,2346
"Abelian, Oganes",RUS,2324
"Abella Cruz, Francisco Luis",ESP,1952
"Abella Cruz, Juan Carlos",ESP,1895
"Abella Vazquez, Carlos Manuel",ESP,2206
"Abella Vazquez, Cesar",ESP,2132
"Abella, Julio C.",ARG,2291
"Abella, Roger",PHI,2330
"Abelleira Gonzalez, Daniel",ESP,1960
"Abello Farias, Javier",CHI,2065
"Abello, Sebastien",FRA,2285
"Abellot Dura, Jose Luis",ESP,1935
"Abeln, Michiel",NED,2314
"Abendroth, Guenter",GER,2225
"Abendroth, Karlheinz",GER,2117
"Abente, S Ramiro",PAR,1614
"Abera, Yimam",ETH,2194
"Aberbach, Angel",ARG,2058
"Aberg, Tommi",FIN,2039
"Abergel, Thal",FRA,2509
"Aberlenc, Thomas",FRA,2010
"Abert, Gyula",HUN,1815
"Abesingea, A.G.T.C",SRI,1731
"Abeuov, M.",KAZ,2169
"Abeynayake, D.R.",SRI,1890
"Abhash, Kumar",IND,2100
"Abhau, Jochen",GER,2263
"Abhay, G.N.",IND,2052
"Abhay, Kadekar",IND,1865
"Abhay, Keshav Patankar",IND,2093
"Abhay, T.",IND,2291
Abhijit Chutia,IND,2044
"Abhijit, Kar",IND,1944
Abhijith .R,IND,1864
"Abhilash, Reddy M.L.",IND,2106
"Abhimanyu, Poddar",IND,2000
"Abhimod, K.",IND,2016
"Abhinav, Nr",IND,1848
"Abhirama, M.",IND,2137
"Abhirup, Kar",IND,1700
"Abhishek, Das",IND,2251
"Abhishek, Jaiswal",IND,1942
"Abhishek, Kelkar",IND,2178
"Abhishek, Paul Y.",IND,2010
"Abhishek, Singh",IND,2120
"Abhratanu, Dutta",IND,2076
"Abhyankar, M.N.",IND,2122
"Abhyudaya, Rajpurohit",IND,2112
"Abibula, Aytechin",ROU,2328
"Abid, Ali",IND,2151
"Abidi, Ines",FRA,1642
"Abidin, Zukkernain",BRU,2179
"Abildgaard, Kenneth",DEN,1974
"Abildlund, Jens",DEN,2180
"Abilmazhinov, Dauren",KAZ,2428
"Abilov, Evgeniy",RUS,1967
Abinaya Sen S,IND,1604
"Abis, Roberto",ITA,1973
"Abishek, T K S",IND,1728
"Abisheva, Aziza",AZE,1960
"Abishova, Anna",EST,2045
"Abiuso Melo, Diego",CHI,2105
"Abkarian, Suren",ARM,2139
"Ablonczy, Kalman",HUN,1888
"Abo Elnasr, Mohamed",EGY,2160
"Abo Hagag, Mohamed",EGY,2096
"Abo Nar, Mohamed",EGY,2138
"Abo Zekry, Mohamed",EGY,2211
"Abo-Hazeem, Mohanned",JOR,1880
"Abobker, Imadakhin",SYR,2059
"Abohazeem, Abed",JOR,1813
"Aboitiz Olabarriaga, Benat",ESP,2005
"Abolianin, Arthur",BEL,2373
"Abolichin, Dmitrij",LTU,2110
"Abolina, Arija-solveiga",LAT,1924
"Abolina, Liga",LAT,2140
"Abornev, Sergey",RUS,2195
"Abos Rosico, Antonio",ESP,2052
"Abos Santolaria, Roman",ESP,1774
"Abou El Zein, Eid Mahmoud",EGY,2334
"Abouan, Stephane",FRA,2028
"Aboud, Firas",SYR,2310
"Aboud, Tony",FRA,1756
"Aboudakkah, Omer",SYR,1803
"Aboudi, M.",JOR,2176
"Aboutail, Mohamed",EGY,2162
"Aboy Nieto, Pablo",ESP,1966
"Abozenko, Georg",EST,1782
"Abraham, Helmut",GER,1817
"Abraham, Ingo, Dr.",GER,2235
"Abraham, Jan",SVK,1979
"Abraham, Jan Willem",GER,2198
"Abraham, Karel",CZE,1881
"Abraham, Lajos",HUN,1852
"Abraham, Zoltan",HUN,1953
"Abrahamson, Philip",NZL,2085
"Abrahamsson, Daniel",SWE,2056
"Abrahamsson, Roaul",NOR,1990
"Abrahamyan, Tatev",USA,2272
"Abramchuk, Klavdia",UKR,2120
"Abramenko, Sergey",BLR,2180
"Abramichev, Artyom",RUS,2015
"Abramov, Alexander",RUS,2232
"Abramov, Anatoli P.",RUS,2210
"Abramov, Anatolij",RUS,2105
"Abramov, Andrei",RUS,2219
"Abramov, Artem",RUS,1913
"Abramov, Boris",RUS,2214
"Abramov, Igor",RUS,2012
"Abramov, Leonid",RUS,2216
"Abramov, Nikolay",RUS,2002
"Abramov, Pavel",RUS,2064
"Abramov, Pavel Ivan.",RUS,2404
"Abramov, Petr",RUS,1751
"Abramov, Sergey",RUS,2355
"Abramov, Sergey",RUS,2075
"Abramov, Valentin",RUS,2347
"Abramov, Valery",RUS,2248
"Abramov, Vitaliy",RUS,1957
"Abramov, Yuri",ISR,2123
"Abramova, Ekaterina",RUS,2066
"Abramova, Marina",UKR,1917
"Abramova, Oksana",RUS,2097
"Abramova, Yulia",RUS,1989
"Abramovic, Bosko",SRB,2476
"Abramovic, Darko",CRO,2034
"Abramovic, Dragoljub",MNE,2160
"Abramovic, Kresimir",CRO,1612
"Abramovich, Antuan",RUS,2055
"Abramson, Horacio",ARG,2221
"Abrantes, Jose Almeida",POR,1611
"Abrashin, Aleksey",RUS,2248
"Abrashkin, Boris",RUS,2416
"Abravanel, Chely",FRA,2335
"Abregu, Miguel",ARG,2251
"Abreu Cordero, Jose Leonardo",CAN,2119
"Abreu Delgado, Aryam",CUB,2487
"Abreu Suarez, Isauro",ESP,2077
"Abreu, Guilherme Correa",BRA,2085
"Abreu, Jorge D.",DOM,2385
"Abreu, Luis Filipe Simoes",POR,1685
"Abreu, Rafael",DOM,1840
"Abril Avellanas, Eduardo",ESP,2142
"Abril Bernal, Jhonatan",COL,2036
"Abrines Sampol, Lorenzo",ESP,1686
"Abromaitis, Marius",LTU,2059
"Abromeit, Guenter",GER,1869
"Abroshina, I",RUS,2075
"Abrosimov, Alexandre",RUS,2310
"Abrosimov, Nikolay",RUS,2065
"Abrosimov, Vladimir",RUS,2337
"Absava, Giorgi",GEO,2205
"Absin, Ernesto",PHI,2240
"Absmaier, Friedrich",GER,2166
"Absoliamov, Javday",RUS,1948
"Abstengo, William Rodriguez",CUB,2046
"Abt, Alfred",GER,1800
"Abu Alsoud, Ghassan",JOR,1990
"Abu Bakar, Mohd Syahir",MAS,1510
"Abu Kasim, Kamar Dani",MAS,1658
"Abu Nabhan, Loai",JOR,2005
"Abu Rohima, Younis",JOR,2019
"Abu Sarhan, Attia",JOR,2053
"Abu Sufian, Shakil",BAN,2386
"Abu, Hanif",BAN,1942
"Abu-Hazeem, M.",JOR,1996
"Abubakar, Nurdin",INA,2167
"Abubekerov, Oleg",RUS,2246
"Abuhijlah, N.",JOR,2035
"Abuin Boullon, Manuel Angel",ESP,2113
"Abul, Hasnat",BAN,1879
"Abul, Kashem",BAN,1913
"Abul, Qasem",BAN,2026
"Abuladze, Lana",RUS,2029
"Abulhul, Tarik",LBA,2027
"Abundo, Casto",PHI,2175
"Abuomar, Ahmed",JOR,2007
"Aburto Munoz, Horacio",MEX,1722
"Aburto Renobales, Rafael",ESP,1534
"Abusdal, Ivar A.",NOR,1990
"Abushinov, Alexander",RUS,2012
"Abuzov, Anvar",RUS,1776
"Abylkassymova, Raushan",KAZ,1892
"Abzalov, Ivan",RUS,2125
"Abzhirko, Nikolay",RUS,2057
"Ac, Alexander",SVK,2059
"Ac, Michal",SVK,2173
"Acar, Gizem",TUR,1924
"Acar, Ozgur",TUR,2035
"Acarbay, Algi",TUR,1900
"Acarbay, Aydin",TUR,1893
"Accadebled, David",FRA,1953
"Accardo, Francesco",ITA,1861
"Accattato Martin, Mario",ESP,2111
"Accattato Martin, Nicola",ESP,1993
"Accensi Estrada, Miguel Angel",ESP,2198
"Acciaioli, Fabio",ITA,1772
"Accinelly, Javier",BOL,2100
"Acco, David",FRA,1970
"Accouche, Andry",SEY,1664
"Accouri, Pascal",FRA,1938
"Acebal Muniz, Antonio",ESP,2144
"Acebal Muniz, Jose Maria",ESP,2343
"Acerenza, Antonio",URU,1830
"Acero Solis, Alberto",ESP,1902
"Acers, Jude",USA,2226
"Aceto, Lorenzo",ITA,2054
"Acevedo Cameron, Francisco",PUR,2068
"Acevedo Garcia, Hilda",MEX,2070
"Acevedo Lira, Cristian",CHI,2169
"Acevedo Milan, Armando",MEX,2235
"Acevedo, Guillermo",NCA,2051
"Acevedo, Johan",COL,2153
"Acevedo, Julio",DOM,2019
"Acevedo, Raul",ARG,2131
"Acevedo, Salmir",ESA,2100
"Acevedo, Victor",PAR,2008
"Acha Cardozo, Jaime",CHI,2025
"Acha, Jorge",ARG,2198
"Achak, Amir",IRI,1842
"Achang, Andrei",RUS,2210
"Acharya, Abhijit",IND,1856
"Acharya, Chandragupta K.",IND,2300
"Achatz, Michael",GER,2007
"Achen, Denis",BEL,1773
"Achenbach, Manfred",GER,2120
"Achenbach, Volker",GER,2165
"Acher, Mathieu",FRA,2381
"Achereiner, Guillaume",FRA,2048
"Achig Balarezo, Jose",ECU,1951
"Achilova, Saodat",TKM,1928
"Achilova, Zumrat",TKM,2014
"Achim, Constantin",ROU,2105
"Achirei, Daniel-Laurentiu",ROU,2108
"Achleitner, Robert",AUT,2039
"Achmad, Bachtiar",INA,2163
"Achmed-Zade, Ismail",GER,1964
"Acholonu, Gregory",USA,2251
"Achour, Faouzi",FRA,2046
"Achs, Reinhold",AUT,2146
"Achtergaele, Koen",BEL,2017
"Achutti, Andre",BRA,2091
"Acic, Sladjana",SRB,2005
"Acikalin, Utku Umur",TUR,1685
"Acikgoz, Ahmet Mert",TUR,1533
"Acimovic, Dejan",SLO,1967
"Acimovic, Svetozar",SRB,2354
"Acinger, Zeljko",CRO,1987
"Ackaert, Thierry",BEL,2022
"Ackerman, Ernest",SVK,2131
"Ackermann, Dennie",GER,2099
"Ackermann, Dieter, Dr.",GER,2015
"Ackermann, Frank",GER,2067
"Ackermann, Hans Werner",GER,2299
"Ackermann, Hermann",GER,1971
"Ackermann, Johannes",GER,1936
"Ackermann, Robert",GER,2029
"Ackermann, Robert",LUX,2072
"Ackermann, Roland",SUI,2244
"Acketa, Tihomir",SRB,1988
"Ackley, Peter J E",ENG,2101
"Acksteiner, Heinz",GER,2012
"Acon, Jennifer T",USA,1800
"Acor, Corey B",USA,2248
"Acosta Alayon, David",ESP,1898
"Acosta Cubides, Jorian Jared",COL,2003
"Acosta Garcia, Alfonso Carlos",ESP,2327
"Acosta Horta, Ricardo",CUB,1963
"Acosta Martin, Kevin",ESP,1647
"Acosta Pedroso, Gerardo",CUB,2082
"Acosta Perez, Juan Manuel",ESP,1519
"Acosta Rodriguez, Santiago",ESP,1524
"Acosta Sosa, Juan Manuel",ESP,1906
"Acosta, Alejandro",COL,2315
"Acosta, Alejandro",MEX,2215
"Acosta, Mariano",ARG,2002
"Acosta, Mariano",USA,2108
"Acosta, Omar",ARG,2248
"Acosta, Pablo",ARG,2048
"Acosta, Raul",ARG,2060
"Acosta, Ricardo",CUB,1858
"Acosta, Tomas",ARG,2275
"Acquart, Alexis",FRA,1961
"Acquart, Laurent",FRA,1983
"Acriz Ibanez, Salvador",ESP,1626
"Acs, Gabor",HUN,2132
"Acs, Peter",HUN,2542
"Acs, Petra",HUN,1709
"Acsinte, Matei-Ionut",ROU,1624
"Acuna Celada, Ivan",ESP,2122
"Acuna Torrescusa, Carlos",ESP,1840
"Acuna, Adolfo",CHI,2044
"Acuner, Emrah",TUR,1930
"Acunzo, Domenico",ITA,1793
"Aczel, Gergely",HUN,2285
"Ada, Baryalai",CAN,2225
"Adad, Carlos",ARG,2197
"Adad, Julio",ARG,2275
"Adahl, Mattias",SWE,2122
"Adair, Danny",NZL,2026
"Adair, James",ENG,2074
"Adair, Robin",GER,2038
"Adajkin, Andrey",RUS,2001
"Adam, A",KEN,2205
"Adam, Andrea",ROU,1896
"Adam, Attila",ROU,2032
"Adam, Detlef",GER,2117
"Adam, Earle",RSA,1961
"Adam, Etienne",FRA,2122
"Adam, Fabrice",FRA,2118
"Adam, Gunther",AUT,2057
"Adam, Gyorgy Jr.",HUN,2086
"Adam, Gyorgy Sr.",HUN,2067
"Adam, Ioan",ROU,2109
"Adam, Jakob",GER,1778
"Adam, Miroslav",SLO,2142
"Adam, Olga",HUN,1969
"Adam, Oliver",GER,2067
"Adam, Petr",CZE,2097
"Adam, Petr Jr",CZE,1862
"Adam, Valerian",CAN,2407
"Adam, Wilfried",GER,1973
"Adam, Zoltan",HUN,1923
"Adamanova, L",RUS,2065
"Adamantidis, Panagiotis",SUI,2132
"Adamcik, Martin",CZE,2189
"Adamcik, Tomas",SVK,1940
"Adamczewski, Jedrzej",POL,1676
"Adamczewski, Maciej",POL,1527
"Adamczyk, Robert",POL,1731
"Adame, Vladimir",CZE,1978
"Adamec, Antonin",CZE,2206
"Adamec, Carl",USA,2043
"Adamek, Frantisek",CZE,2102
"Adamek, Jiri",CZE,2221
"Adamek, Petr",CZE,2130
"Adamek, Przemyslaw",POL,1956
"Adamek, Zdenek",CZE,2184
"Adames, Ariella",DOM,1928
"Adames, Tony",DOM,2077
"Adami, Eric",LUX,1858
"Adamidis, Alexander",AUT,2135
"Adamik, Bohuslav",SVK,2061
"Adamik, Frantisek",CZE,1884
"Adamko, Peter",SVK,2156
"Adamkowicz, Zdzislaw",POL,2000
"Adamo, Luigi",ITA,2011
"Adamopoulos, Ioannis",GRE,2066
"Adamov, Andrey",RUS,2340
"Adamova, Ekaterina",RUS,2019
"Adamova, Marina",RUS,1996
"Adamova, Tuyara",RUS,1853
"Adamovic, Nenad",SRB,2242
"Adamovic, Strahinja",SRB,1991
"Adamowicz, Katarzyna",POL,2077
"Adamowicz, Lukasz",POL,1838
"Adamowicz, Maciej",POL,1838
"Adamowski, Jan",POL,2047
"Adams, David M",ENG,2191
"Adams, James B",ENG,2300
"Adams, Mark",WLS,2033
"Adams, Michael",ENG,2712
"Adams, Nick A.",USA,2212
"Adams, Philip",ENG,2154
"Adamsen, Janus Munck",DEN,1647
"Adamski, Andrzej",POL,2250
"Adamski, Jan",POL,2293
"Adamski, Michal",POL,2194
"Adamson, Garry",RUS,2115
"Adamson, Konstantin",RUS,2161
"Adamson, Robby",USA,2308
"Adamus, Filip",POL,1736
"Adan Bermudez, Sergio",ESP,2295
"Adan Bonilla, Carlos",ESP,1816
"Adante, Ibaryu",PHI,2151
"Adardour, Mostafa",MAR,1571
"Adarov, Arzhan",RUS,2220
"Adasiak, Leszek",POL,2015
"Adasme Fredes, Mauricio",CHI,1987
"Adaszewski, Pawel",POL,1786
"Adda, Olivier",FRA,2105
"Addicks, Addick, Dr.",GER,1530
"Addison, Bret C",ENG,2266
"Addison, Wiliam G",USA,2490
"Adeba Rodriguez, Jesus",ESP,1952
"Adebajo, Olufemi",ENG,2019
"Adebayo, Adegboyega",NGR,2284
"Adedeji, Adekola",NGR,2001
"Adeimi, Michel",FRA,1831
"Adeishvili, Nino",GEO,1977
"Adel Lahchaichi, Oussama",ESP,2298
"Adel, Hyssam",EGY,2089
"Adelaja, Abimbola",NGR,2159
"Adelberg, David",USA,2131
"Adelbrecht, Serge",FRA,1644
"Adeli, Hamidreza",IRI,2136
"Adelise, Theo",FRA,1724
"Adell Corts, Francisco",ESP,2233
"Adelman, Charles D",USA,2268
"Adema, Johan",NED,2048
"Ademi, Sami",SRB,2249
"Ademi, Sead",SRB,2143
"Ader, Walter",CHI,2270
"Aderito, Pedro",ANG,2333
"Adermann, Ivo",EST,1913
"Adeyemi, Adedeji",ESP,1909
"Adhami, Hesham",PLE,2019
"Adhami, Vangjel",ALB,2272
"Adharsh P, Yeshwanth",IND,1732
"Adhiban, B.",IND,2504
"Adhikari, Ramesh",NEP,1888
"Adianto, Utut",INA,2548
"Adib, Santiago",URU,2081
"Adibekian, Roubik, Dr.",GER,2252
"Adil, Abdelaziz",MAR,2076
"Adil, Ali Jalal",IRQ,2192
"Adinez, Andrey",RUS,2259
"Adinolfi, Vincenzo",ITA,2111
"Adirathna Kumar, S",IND,1881
"Adishta Selvam, S",IND,1826
"Adith, Jagadish",IND,1997
"Adithian, P.S",IND,1926
"Adithya, B.",IND,2206
"Aditya, Ch.",IND,1893
"Aditya, Chakraborty",IND,1915
"Aditya, Gupta",IND,1877
"Aditya, Kumar K",IND,2158
