Player,Country,Rating
"Abel, Lajos",HUN,2298
"Abel, Peter",SVK,2243
"Abelev, Oleg",RUS,2316
"Abelha, Mozart",BRA,2077
"Abelian, Artak",RUS,2356
"Abelian, Oganes",RUS,2324
"Abella Vazquez, Carlos Manuel",ESP,2197
"Abella Vazquez, Cesar",ESP,2128
"Abello, Sebastien",FRA,2229
"Abeln, Michiel",NED,2273
"Abergel, Thal",FRA,2307
"Abeuov, M.",KAZ,2208
"Abhau, Jochen",GER,2270
"Abhay, T.",IND,2161
"Abhinav, Mekala",IND,2076
"Abhishek, Das",IND,2082
"Abildlund, Jens",DEN,2153
"Abilmazhinov, Dauren",KAZ,2310
"Abiuso, Diego",CHI,2141
"Abo Hagag, Mohamed",EGY,2158
"Abo Nar, Mohamed",EGY,2190
"Abolianin, Arthur",BEL,2392
"Abolichin, Dmitrij",LTU,2130
"Abornev, Sergey",RUS,2191
"Abou El Zein, Eid Mahmoud",EGY,2333
"Abouan, Stephane",FRA,2175
"Aboud, Firas",SYR,2310
"Aboudi, M.",JOR,2166
"Aboutail, Mohamed",EGY,2141
"Abrahamian, Tatev",ARM,2104
"Abramov, Anatoli P.",RUS,2210
"Abramov, Anatolij",RUS,2146
"Abramov, Boris",RUS,2418
"Abramov, Valentin",RUS,2183
"Abramov, Yuri",ISR,2155
"Abramovic, Bosko",YUG,2524
"Abramovich, Antuan",RUS,2075
"Abravanel, Chely",FRA,2318
"Abregu, Miguel",ARG,2244
"Abreu, Aryam",CUB,2480
"Abreu, Guilherme",BRA,2101
"Abril Avellanas, Eduardo",ESP,2170
"Abromaitis, Marius",LTU,2059
"Abrosimov, Vladimir",RUS,2242
"Abstengo, William Rodriguez",CUB,2046
"Abu Sarhan, Attia",JOR,2093
"Abu Sufian, Sakil",BAN,2208
"Abubekerov, Oleg",RUS,2315
"Abuin Bullon, Manuel",ESP,2034
Abul Kashem Bhuiyan,BAN,2079
"Abzhirko, Nikolay",RUS,2127
"Ac, Alexander",SVK,2062
"Ac, Michal",SVK,2214
"Accardo, Francesco",ITA,2078
"Acebal Mu¤iz, Antonio",ESP,2259
"Acevedo, Armando",MEX,2235
"Acevedo, Guillermo",NCA,2046
"Acevedo, Salmir",ESA,2114
"Acevedo, Victor",PAR,2121
"Acha, Jorge",ARG,2198
"Achang, Andrei",RUS,2171
"Acher, Mathieu",FRA,2293
"Achilova, Zumrat",TKM,2068
"Achim, Constantin",ROM,2076
"Achleitner, Robert",AUT,2123
"Achour, Faouz1",FRA,2078
"Acimovic, Svetozar",YUG,2354
"Ackermann, D",GER,2099
"Ackermann, Hans-Werner",GER,2349
"Acketa, Tihomir",YUG,2055
"Acosta, Alejandro",COL,2295
"Acosta, Mariano",ARG,2126
"Acosta, Mariano",USA,2108
"Acosta, Omar",ARG,2248
"Acs, Gabor",HUN,2194
"Acs, Peter",HUN,2526
"Acuna Celada, Ivan",ESP,2053
"Adahl, Mattias",SWE,2163
"Adam, Fabrice",FRA,2118
"Adam, Gyorgy",HUN,2116
"Adam, Gyorgy",HUN,2102
"Adam, Olga",HUN,2147
"Adam, Petr",CZE,2218
"Adam, Valeriam",CAN,2279
"Adamcik, Martin",CZE,2167
"Adamek, Jiri",CZE,2187
"Adamek, Petr",CZE,2100
"Adamek, Zdenek",CZE,2147
"Adamidis, Alexander",AUT,2146
"Adamko, Peter",SVK,2156
"Adamov, Andrey",RUS,2378
"Adamovic, Nenad",YUG,2246
"Adamowski, Jan",POL,2047
"Adams, David",ENG,2090
"Adams, Michael",ENG,2742
"Adamski, Jan",POL,2321
"Adamski, Michal",POL,2188
"Adamson, Robby",USA,2334
"Adasiak, Leszek",POL,2021
"Adda, Olivier",FRA,2086
"Addison, Bret",ENG,2235
"Adell Corts, Francisco",ESP,2206
"Adelman, Charles D",USA,2271
"Ademi, Sami",YUG,2240
"Ademovic, Bozidar",YUG,2149
"Adensamer, Gerhard",AUT,2047
"Aderito, Pedro",ANG,2262
"Adhami, Vangjel",ALB,2282
"Adianto, Utut",INA,2587
"Adib, Santiago",URU,2081
"Adinez, Andrey",RUS,2257
"Adinolfi, Vincenzo",ITA,2110
"Aditya, Soni",IND,2137
"Adla, Diego",ARG,2498
"Adler, Joel",SUI,2329
"Adler, Viktor",RUS,2438
"Adly, Ahmed",EGY,2240
"Admiral, Pedro",CUB,2138
"Adnan, Alrais",UAE,2142
"Adnani, Moklis",MAR,2256
"Adnoy, Hallvard V.",NOR,2178
"Adoamnei, Roxana",ROM,2071
"Adok, Janos",HUN,2263
"Adondakis, Hristina",GRE,2020
"Adorjan, Andras",HUN,2504
"Adrian, Claude",FRA,2329
"Adrian, Robert",HUN,2040
"Adu, Oladapo",NGR,2239
"Ady, Jonathan J.",HKG,2394
"Adyatomor, Choijiljav",MGL,2060
"Adyel, Samir",FRA,2148
"Adzic, Momcilo",YUG,2208
"Adzic, Slobodan",HUN,2215
"Aepfler, Christian",GER,2275
"Afanasiev, Andrei V.",RUS,2051
"Afanasiev, Dmitry",RUS,2048
"Afanasiev, Fedor",RUS,2409
"Afanasiev, Nikolay",RUS,2194
"Afanasieva, Oksana",RUS,2112
"Afek, Yochanan",ISR,2354
"Affentranger, Simon",SUI,2080
"Afifi, Assem",EGY,2311
"Afinogenov, Andrey Y.",RUS,2320
"Afonin, Alexey",RUS,2292
"Afriany, V.",HAI,2089
"Afromeev, Vladimir",RUS,2520
"Afshari, Mhamadreza",IRI,2215
"Aftsoglou, Ioannis",GRE,2235
"Afzal, Kazi",BAN,2083
"Agababean, Naira",MDA,2353
"Agaeva, Shahana",AZE,2123
"Agamaliev, Gamil",AZE,2489
"Agapov, Sergey",RUS,2254
"Agaragimov, Djakhangir",AZE,2209
"Agarwal, Brajesh",IND,2185
"Agdestein, Simen",NOR,2572
"Ageichenko, Genadi A",RUS,2358
"Ageneau, Sylvain",FRA,2070
"Ager, Josef",AUT,2232
"Aghamohammadi, M.",IRI,2024
"Aginian, Nelly",ARM,2176
"Agirretxe San Sebastian, J.",ESP,2153
"Aglietti, Graziano",ITA,2078
"Agnelio, Amorin",ANG,2266
"Agnelli, Francesco",ITA,2150
"Agnello, Giuseppe",ITA,2162
"Agomeri, Gianluca",ITA,2115
"Agopov, Mikael",FIN,2400
"Agosto, Erika",ITA,2022
"Agouridis, Aris",GRE,2123
"Agramunt Huguet, Joaquin",ESP,2107
"Agrawal, Kiran",IND,2026
"Agrawal, Rahul",IND,2002
"Agrest, Evgenij",SWE,2572
"Agrest, Svetlana",SWE,2225
"Agrifoglio, Fabio",ITA,2008
"Aguera Naredo, Javier",ESP,2261
"Aguettaz, Maxime",FRA,2218
"Aguiar Macineiras, Santiago",ESP,2105
"Aguiar, Carlos Alberto Branco l",POR,2024
"Aguila, Gustavo",ARG,2305
"Aguilar Garrido, Ivan",ESP,2202
"Aguilar Sevilla, Diego",ESP,2076
"Aguilar, Humberto",BOL,2197
"Aguilar, Pedro",BOL,2212
"Aguirre Izaguirre, Pedro Jose",ESP,2233
"Aguirre Izaguirre, Vicente",ESP,2158
"Aguirre Sarango, Lenin",ECU,2267
"Agushi, Agim",SUI,2133
"Ahlander, Bjorn",SWE,2426
"Ahlberg, Guenter",GER,2158
"Ahling, Michael",GER,2149
"Ahmad, Abdul Khaliq",IRQ,2280
"Ahmad, Aziz",IRQ,2270
"Ahmad, E. Al-Azzah",PLE,2115
"Ahmad, Hussain",UAE,2125
"Ahmadinia, E",IRI,2166
Ahmed Khan Zameer,IND,2058
"Ahmed, Abdul Sattar",IRQ,2265
"Ahmed, Ehab",EGY,2252
"Ahmed, Esam Aly",EGY,2382
"Ahmed, Feroz",BAN,2102
"Ahmed, Haseeb",PAK,2263
"Ahmed, Hussain",UAE,2104
"Ahmed, Jamal",BAN,2093
"Ahmed, Mahtabuddin",BAN,2131
"Ahmed, Mainuddin",BAN,2123
"Ahmed, Shafiq",BAN,2176
"Ahmed, Sk. Nasir",BAN,2226
"Ahn, Martin",BEL,2297
"Ahner, Andreas",GER,2236
"Ahumada, Cristian",CHI,2005
"Aidasani, Yashraj",IND,2120
"Aiglon, Laurent",FRA,2135
"Aigner, Michael",USA,2098
"Aijala, Jouko",FIN,2159
"Aikhoje, Odion",NGR,2305
"Ainsa Claver, Ignacio",ESP,2015
"Aira, Gustavo",ARG,2174
"Airando, Martin",ARG,2305
"Airapetian, SH",USA,2068
"Airijan, Juri",RUS,2023
"Aizpurua Blanco, Juan Antonio",ESP,2202
"Ajay, Pandey",IND,2156
Ajit Kumar Verma,IND,2039
"Ajrapetian, Nikita",RUS,2055
"Ajrapetjan, Yuriy",UKR,2166
"Akar, Sezer",TUR,2080
"Akatova, Ekaterina",RUS,2050
"Akbaev, Kazbek",RUS,2160
Akbari GH,IRI,2057
"Akbarinia, E.",IRI,2268
"Akbarinia, Syed Arash",IRI,2198
"Akcan, Umit",TUR,2166
"Akchelov, Sergey",RUS,2114
"Akermann, Thomass",SUI,2136
"Akesson, Joel",SWE,2234
"Akesson, Ralf",SWE,2437
"Aketaeva, Dana",KAZ,2061
"Akguc, Burak",TUR,2156
"Akhavan Rad, A.",IRI,2184
"Akhmadeev, Vadim",RUS,2430
"Akhmedzhanov, M.",KAZ,2218
"Akhmetov, Artiom",RUS,2482
"Akhromiev, Vladimir",RUS,2347
"Akhundov, Tofic",AZE,2269
"Akimenko, Vitaliy",RUS,2143
"Akimov, Alexander A",RUS,2042
"Akimov, Ivan",RUS,2244
"Akimov, Vadim",RUS,2147
"Akinal, Ediz",TUR,2051
"Akishev, Alexander",RUS,2221
"Akl, Mohamed",EGY,2161
"Akl, Nabil",FRA,2204
"Aklanov, Fedor",RUS,2139
"Akman, Ozgur",TUR,2006
"Akmarov, Aleksander",RUS,2291
"Akobian, Varuzhan",ARM,2456
"Akolkar, Pranav",IND,2125
"Akopian, Gagik",ARM,2244
"Akopian, Sos",RUS,2028
"Akopian, Sos",RUS,2012
"Akopian, Vladimir",ARM,2680
"Akopov, Roman",ARM,2275
Akopyan Harutyun,USA,2231
"Akots, Gabor",HUN,2108
"Akovic, Lazar",YUG,2204
"Akselrod, Vladislav",RUS,2420
"Aksentijevic, Malisa",YUG,2169
"Akshayraj, Kore",IND,2101
"Aksionova, Tatiana",UKR,2120
"Aksoy, Hasan",TUR,2002
"Akst, Viktor",RUS,2237
"Akulinkin, Vladimir",RUS,2167
"Akulov, Leonid",UKR,2251
"Akvist, Hakan",SWE,2281
"Al Argha, Hisham",SYR,2247
"Al Ashal, Mohamed",JOR,2060
"Al Badani, Abdu",YEM,2069
"Al Buheiri, Ahmed",EGY,2061
"Al Hadarani, Hatim",YEM,2334
"Al Haisamwi, Sameer",JOR,2149
"Al Jaabari, Omar Oussama",PLE,2030
"Al Khateeb, Kamal",SYR,2263
"Al Mohayri, Sabri M.",SYR,2253
"Al Saleh, Mohammad",SYR,2038
"Al Sane'a, Abdallah",JOR,2126
"Al Sayed, Mohamad N.",QAT,2413
"Al Subaihi, Khlil",YEM,2178
"Al Sulaiti, Ali",BRN,2171
"Al Tahir, Hisham",UAE,2198
"Al-Amin, Tipu",BAN,2064
"Al-Ghasra, Ali",BRN,2173
"Al-Hantouli, Firas",JOR,2186
"Al-Hisamawi, Wael",JOR,2080
"Al-Kailani, Zaid",JOR,2095
"Al-Khaja, Arif",UAE,2092
"Al-Khateeb, Ahmed",SYR,2306
"Al-Modiahki, Ali",QAT,2093
"Al-Modiahki, Mohamad",QAT,2500
"Al-Rufei, Eman H.",IRQ,2054
"Al-Safouri, Khalid",JOR,2131
"Al-Sharif, Hany M.",SYR,2104
"Al-Tamimi, Hamad",QAT,2093
"Al-Zendani, Zendan",YEM,2289
"Alagulian, Kamo",RUS,2274
"Alaguraja, M.A.",IND,2104
"Alaimo, Riccardo",ITA,2158
"Alam, Badrul",BAN,2047
"Alam, Mahbubul",BAN,2113
"Alam, Md. Monjur",BAN,2040
"Alam, Nure",BAN,2052
"Alanic, Mickael",FRA,2143
"Alanic, Xavier",FRA,2126
"Alarcon Tirado, Cesar",ECU,2222
"Alarcon, Ruy",PER,2192
"Alashtar, A",SYR,2123
"Alava, Mikko",FIN,2196
"Alavi, Sayed Javad",IRI,2288
"Alavkin, Arseny",RUS,2470
"Alawieh, Amin",FRA,2283
"Alaxa, Marek",SVK,2038
"Alaybeyoglu, Hasan",TUR,2173
"Alayola, Jose Enrique",MEX,2199
Albadri Abd Alsattar,EGY,2145
"Albarran, Alejandro",MEX,2143
"Albarran, Gustavo",ARG,2246
"Albeker, Mark",GER,2116
"Alber, Horst",GER,2309
"Alberdi Guibert, Javier",ESP,2169
"Albero Figueras, Emilio",ESP,2169
"Alberola Mulet, Jairo",ESP,2118
"Albers, Andreas",GER,2065
"Albers, Frank",GER,2147
"Albert Garrote, Amadeo",ESP,2106
"Albert, Horacio",ARG,2018
"Albert, Kornelia",HUN,2113
"Albert, Marion",GER,2065
"Albert, Yoaiel",IRQ,2165
"Alberti, Andrea",ITA,2174
"Alberton, Roberto",ITA,2112
"Albertovic, Lukas",CZE,2041
"Alborta, Eduardo",BOL,2140
"Albrecht, Hans",GER,2209
"Albrecht, Holger",GER,2230
"Albrecht, Rainer",GER,2219
"Alcaide Luque, Aitor",ESP,2107
"Alcantara de Mello, Pedro",BRA,2117
"Alcazar Jimenez, Jesus",ESP,2223
"Alcazar Jimenez, Victor",ESP,2321
"Alcivar Torres, Ingrid",ECU,2161
"Alcivar Torres, Luis Alberto",ECU,2142
"Alcivar Torres, Luis Antonio",ECU,2224
"Aldag, Thomas",GER,2076
"Aldea, Laurentiu-Ioan",ROM,2264
"Alder, Bodo",GER,2114
"Aldrete, Jorge",MEX,2322
"Aldrovandi, Antonio",ITA,2233
"Aldrovandi, Costantino",ITA,2414
"Aleferenko, Anton",RUS,2298
"Aleinikov, Philip V.",RUS,2043
"Aleksandrov, Aleksej",BLR,2645
"Aleksandrov, Boris",RUS,2024
"Aleksandrov, Danila",RUS,2264
"Aleksandrov, Sergei",LAT,2311
"Aleksandrova, Aleksandra",RUS,2118
"Aleksanrov, Vasil",BUL,2233
"Aleksanyan, Ashot",RUS,2296
"Alekseev, Alexandr",RUS,2274
"Alekseev, Evgeny",RUS,2552
"Alekseev, Vadim",BLR,2389
"Alekseev, Vadim",RUS,2164
"Aleksenko, Petr",RUS,2338
"Aleksic, Milan",YUG,2323
"Aleksic, Milovan",YUG,2104
"Aleksic, Nenad",YUG,2381
"Aleksic, Neven",YUG,2040
"Aleksic, Robert",CRO,2229
"Aleksic, Zvonimir",YUG,2205
"Aleksieva, Silvia",BUL,2347
"Aleksovski, Aleksandar",MKD,2040
"Aleshin, Oleg",RUS,2280
"Aleskerov, Faik",AZE,2141
"Alet, Jean-Pierre",FRA,2219
"Alex, Thomas K.",IND,2252
"Alexakis, Dimitrios",GRE,2221
"Alexandria, Nana",GEO,2336
"Alexandrov, Alexander",RUS,2154
"Alexandrov, Alexey",RUS,2362
"Alexandrov, Anatoly",RUS,2258
"Alexandrov, Jury",RUS,2069
"Alexandrova, Olga (IM)",UKR,2392
"Alexandrova, Varvara",RUS,2224
"Alexanian, Nelli",RUS,2174
"Alexeev, Alexey",UKR,2331
"Alexikov, Alexander",UKR,2384
"Alfara Ayllon, Jose Luis",ESP,2192
"Alfonsi, Jean-Francois",FRA,2097
"Alfonso Nogue, Beatriz",ESP,2201
"Alford, Jason",MEX,2178
"Alfred, K.V.",IND,2080
"Alfred, Nathan",ENG,2247
"Algars, Olle",SWE,2130
"Algera, Simon",NED,2057
"Alho, Diogo",POR,2075
"Alho, Sauli",FIN,2076
"Ali Saif, Alshaali",UAE,2123
"Ali, Abdulkhaleq",UAE,2136
"Ali, Amjad",IRQ,2272
"Ali, Arif",IND,2130
"Ali, Ghazi Mahawi",IRQ,2304
"Ali, Hassan",UAE,2140
"Ali, Hussein",UAE,2075
"Ali, Laith",IRQ,2103
"Ali, Mahmoud",UAE,2266
"Ali, Md. Kawsar",BAN,2152
"Ali, Mohamad Nour Kara",SYR,2222
"Ali, Mosaddeque",AUS,2037
"Ali, Sebbar",JOR,2140
"Ali, Shaheen",UAE,2177
"Aliabiev, Boris",RUS,2299
"Alias Franco, Ricardo",ESP,2120
"Alias Ginel, Oscar",ESP,2277
"Aliavdin, Nikolai",BLR,2251
"Alibaev, Akbar",UZB,2317
"Aliekhin, Vladislav",RUS,2142
"Aliev, Chingiz",AZE,2208
"Aliev, Kerim",TKM,2318
"Aliev, Rasim",AZE,2302
"Aliev, Timur",ISR,2175
"Aliev, Vladislav",AZE,2170
"Alieva, Elmira",AZE,2247
"Aliferenko, Aleksei",UKR,2130
"Aligeorgiu, Konstantinios",GRE,2120
"Alijev, Boris",POL,2145
"Alikhanov, Felix",RUS,2305
"Alilovic, Haris",BIH,2409
"Alimova, Maral",TKM,2068
"Aliqogin, Jaslan",KAZ,2195
"Alirached, Fodil",FRA,2054
"Aliyev, Namig",AZE,2309
"Aliyeva, Roza",AZE,2074
"Aljancic, Martin",SLO,2168
"Aljechin, Yuri",RUS,2208
"Allacher, Erwin",AUT,2166
"Allahverdiev, Anar",AZE,2420
"Allahverdiev, Elchin",AZE,2138
"Allakhverdian, Tigran",RUS,2370
"Allan, Denis",CAN,2276
"Allan, W M",JOR,2110
"Allemann, Anton",SUI,2182
"Allen, Andrew",AUS,2272
"Allen, David J C",USA,2203
"Allen, Graham",CAN,2009
"Allen, Keith",IRL,2224
"Allgaier, Erik",GER,2059
"Alliulova, Dina",RUS,2245
"Alm, Hakan",SWE,2293
"Almada, Enrique",SUI,2382
"Almagro Carpio, Eugenio",ECU,2110
"Almagro Llanas, Pablo",ESP,2273
"Almagro Mazariegos, Sebastian",ESP,2258
"Almaguer, Reynaldo",CUB,2216
"Almarza, Luis",CHI,2198
"Almasan, Calin-Ovidio",ROM,2198
"Almasi, Istvan",HUN,2437
"Almasi, Zoltan",HUN,2644
"Almeida Saenz, Alfonso",MEX,2365
"Almeida, Omar",CUB,2473
"Almer, Gerald",AUT,2111
"Almeria Vivo, Marc",ESP,2077
"Almirall Botella, Jaume",ESP,2165
"Almond, Philip",ENG,2125
"Almond, Richard",ENG,2136
"Alon, Levi",ISR,2007
"Alonso Alonso, Ivan",ESP,2189
"Alonso Aranzabal, Inigo",ESP,2158
"Alonso Arburu, Juan Ignacio",ESP,2312
"Alonso C, Luis",ESP,2091
"Alonso Castillo, Sergi",ESP,2252
"Alonso Contreras, Mario",ESP,2072
"Alonso Fernandez, Marcos",ESP,2143
"Alonso Gonzalez, Carlos",ESP,2064
"Alonso Jimenez, Joan",ESP,2083
"Alonso Martinez, Tomas",ESP,2213
"Alonso Moyano, Jonathan",ESP,2286
"Alonso Pascual, Francisco",ESP,2243
"Alonso, Luis",CUB,2108
"Alonso, Nickolas",BRA,2086
"Alonso, Rene",CUB,2398
"Alonso, Salvador",ARG,2445
"Alonso, Yosvany",CUB,2189
"Alpert, Aleksandr",RUS,2315
"Alqudaimi, B.A.",YEM,2237
"Alsharhan, F",UAE,2133
"Alsina Leal, Daniel",ESP,2101
"Alsina Leal, Daniel",ESP,2037
"Altamirano, Benjamin",ARG,2265
"Altanoch, Genden",MGL,2286
"Altenburger, Rene",SUI,2042
"Altenhof, Martin",GER,2260
"Alterman, Boris",ISR,2565
"Alterman, Vladimir I",ISR,2355
"Althoff, Guntram",GER,2147
"Altinel, Seckin",TUR,2054
"Altinsoy, Mehmet",TUR,2124
"Altisen Palmada, Roberto",ESP,2173
"Altounian, Levon",USA,2442
"Altrock, Rainer",GER,2085
"Altshul, Raffael",RUS,2338
"Altukhov, Sergei",UKR,2347
"Altunian, Satenik",ARM,2070
"Alvarado Alvarado, Eliu",ECU,2233
"Alvarado Ascanio, Francisco",ESP,2222
"Alvarado, Carlos",PER,2076
"Alvarado, Nelson",DOM,2244
"Alvarez Abejon, Amilcar",ESP,2172
"Alvarez Alvaro, Andres",ESP,2155
"Alvarez Castillo, Hector",ARG,2216
"Alvarez Diaz, Victor",ESP,2179
"Alvarez Escudero, Manuel",ESP,2133
"Alvarez Fernandez, Enrique",ESP,2055
"Alvarez Ibarra, Rafael",ESP,2413
"Alvarez Leon, Luis",ECU,2351
"Alvarez Ponga, Hugo",ESP,2043
"Alvarez Vila, Aroa",ESP,2051
"Alvarez, Amaury",COL,2090
"Alvarez, Chan J.",CUB,2229
"Alvarez, Franklin",DOM,2226
"Alvarez, German",MEX,2134
"Alvarez, Hugo",CHI,2126
"Alvarez, Johan",VEN,2379
"Alvarez, Jorge",CHI,2102
"Alvarez, Jose",CUB,2403
"Alvarez, Jose A.",CUB,2169
"Alvarez, Julian",CHI,2128
"Alvarez, Roberto",CUB,2295
"Alvarino Cazon, Jose Manuel",ESP,2079
"Alvas, Panayotis",GRE,2117
"Alves, Fernandez P.",ARG,2179
"Alves, Hugo",POR,2027
"Alvial, Anibal",CHI,2035
"Alvir, Aco",BIH,2409
"Alvis, James",PER,2178
"Alya, Hussain",UAE,2132
"Alyabusheva, Galina",UKR,2121
"Alyavdin, Nikolaj",BLR,2103
"Alzaim, Talal",SYR,2252
"Alzate, Dario",COL,2432
"Amador, Jorge E",USA,2088
"Amadou, David",FRA,2140
"Amann, Guenter",AUT,2270
"Amann, Harald",AUT,2170
"Amanov, Mesgen",TKM,2061
"Amarasinghe, R.",SRI,2188
"Amarawickrama, Himan Udama",SRI,2173
"Amardeep, Tiwari",IND,2098
"Amarita, Andrei",ROM,2066
"Amarnath, I.",IND,2069
"Amat Tarruella, Albert",ESP,2050
"Amato, Roger",FRA,2232
"Ambarcumjan, Armen",ARM,2388
"Ambelang, Harald",GER,2159
"Ambrad, Antonio",USA,2122
"Ambrosi, Eleonora",ITA,2062
"Ambrosini, Nicola",SUI,2233
"Ambrosio Gallardo, Felix",MEX,2122
"Ambrosio, Djamil",MEX,2063
"Ambrus, Endre",ROM,2407
"Amburn, Thomas",USA,2153
"Ameer, P.S.",IND,2073
"Amelina, Ekaterina",RUS,2142
"Amendola, Konstantinos",GRE,2193
"Amer, A.Naser",IRQ,2145
"Amer, Mohamed",EGY,2189
"Amesz, Jaap",NED,2196
"Amigo Barbera, Francesc",ESP,2019
"Amigo Villalta, Jordi",ESP,2118
"Amigues, Emmanuel",FRA,2237
"Amil Meilan, Horacio",ARG,2207
"Amin, Ashraf",EGY,2251
"Amin, Bassem",EGY,2202
"Amir, Karim",PAK,2281
"Amiri, Erwan",FRA,2067
"Amirkhanov, Rinat",UKR,2097
"Amit Kumar, Medda",IND,2191
"Amit, Yaron",ISR,2253
"Ammann, Philipp",SUI,2219
"Ammann, Walter",SUI,2233
"Ammoun, Hani",LIB,2180
"Amonatov, Farrukh",TJK,2360
"Amor Alcaide, Manuel",ESP,2136
"Amoyal, Pierre",FRA,2205
"Amrein, Roland",HUN,2320
"Amura, Claudia N.",ARG,2359
"An, Yangfeng",CHN,2259
"Anagnostopoulos, Dimitri",GRE,2436
"Anagnostou, Ioannis",GRE,2050
"Anagnou, Konstantinos",GRE,2156
"Anairousis, Panag",GRE,2151
"Anakiev, Dimitar",YUG,2056
"Anamba Onana, Jean Michel",FRA,2041
"Ananchenko, Igor",RUS,2261
"Anand Kumar, S.",IND,2012
"Anand, Viswanathan",IND,2757
"Ananiev, Alexei",GER,2096
"Ananiev, Nikolay",RUS,2353
"Ananiev, Viacheslav",RUS,2272
"Anapolsky, Sergey",UKR,2413
"Anastasian, Ashot",ARM,2591
"Anatsko, Evgeniy",BLR,2355
"Anaya, Javier",MEX,2050
"Anceschi, Vittorio",ITA,2269
"Ancheev, Viktor",RUS,2271
"Anchev, Nikolaj",BUL,2211
"Ancheyta, Alejandro",MEX,2142
"Ancheyta, Tejas Victor",MEX,2280
"Anciaux, Marc",BEL,2194
"Anderberg, Peter",GER,2079
"Andersen, Alf R.",NOR,2186
"Andersen, Daniel",DEN,2093
"Andersen, Ejnar",DEN,2047
"Andersen, Erik",DEN,2109
"Andersen, Henrik",DEN,2020
"Andersen, Ib",DEN,2245
"Andersen, Ib Hother",DEN,2187
"Andersen, Jackie",DEN,2274
"Andersen, Jimmy H.",DEN,2116
"Andersen, Kaare Vissing",DEN,2235
"Andersen, Lars",DEN,2137
"Andersen, Lars Even",NOR,2214
"Andersen, Niels Erik",DEN,2012
"Andersen, Oivind",NOR,2216
"Andersen, Per O",NOR,2173
"Andersen, Preben",DEN,2041
"Andersen, Rune",DEN,2063
"Andersen, Soren P.",DEN,2122
"Andersen, Tom Juul",DEN,2109
"Andersen, Torben Bodskov",DEN,2103
"Anderson, John",ENG,2169
"Anderson, Renard",USA,2263
"Andersson, Christin",SWE,2119
"Andersson, Fredrik",SWE,2231
"Andersson, Fredrik",SWE,2067
"Andersson, Goran",SWE,2205
"Andersson, Johan",SWE,2148
"Andersson, Kurt",SWE,2009
"Andersson, Mats",SWE,2328
"Andersson, Rikard",SWE,2175
"Andersson, Ulf",SWE,2598
"Anderton, David W.",ENG,2230
