Player,Country,Rating
"Abolina, Liga",LAT,2145
"Abou.El.Zein,Eid.Mahmoud",EGY,2325
"Abouchaaya, Tony",AUS,2215
"Aboudi,M",JOR,2070
"Aboutail, Mohamed",EGY,2130
"Abraham, Ingo-Dr",GER,2155
"Abrahamson, Philip",NZL,2085
"Abramov, S.",RUS,2355
"Abramovic,Bosko",YUG,2520
"Abramovic,Dragoljub",YUG,2155
"Abramson,Horacio",ARG,2225
"Abrashkin, Boris",RUS,2370
"Abravanel,Chely",FRA,2320
"Abregu, Miguel",ARG,2290
"Abreu, Jorge D.",DOM,2385
"Abreu.Suarez,Isauro",ESP,2130
"Abroshina, I",RUS,2075
"Abrosimov,Alexandre",RUS,2335
"Absmaier,Friedrich",GER,2215
"Abu.Nabhan,Loai",JOR,2140
"Abundo, Casto",PHI,2205
"Ac,Michal",SVK,2260
"Acebal,J..Maria",ESP,2300
"Acebal.Muniz,Antonio",ESP,2295
"Acevedo, Hilda",MEX,2070
"Acevedo, Victor",PAR,2085
"Acevedo,Armando",MEX,2265
"Acevedo,Guillermo",NCA,2105
"Acha,Jorge",ARG,2230
"Acharya, Chandragupta-K",IND,2300
"Acholonu, Gregory",USA,2310
"Acic, Sladjana",YUG,2005
"Acimovic, Svetozar",YUG,2350
"Ackermann, Roland",SUI,2280
"Ackermann,Hans-Werner",GER,2255
"Acosta, Tomas",ARG,2280
"Acosta,Alejandro",COL,2340
"Acosta,Mariano",ARG,2115
"Acs,Peter",HUN,2240
"Ada, Baryalai",CAN,2225
"Adad, Julio",ARG,2275
"Adad,Carlos",ARG,2215
"Adahl,Mattias",SWE,2205
"Adam, A",KEN,2205
"Adam, Gunther",AUT,2060
"Adam, Petr",CZE,2220
"Adam,Gyorgy",HUN,2205
"Adam,Miroslav",SLO,2255
"Adamanova, L",RUS,2065
"Adamec,Antonin",CZE,2205
"Adamek,Zdenek",CZE,2135
"Adamko,Peter",SVK,2245
"Adams, James Bernard",ENG,2300
"Adams,Mark",WLS,2120
"Adams,Michael",ENG,2655
"Adams,Nick.A",USA,2220
"Adamski,Andrzej",POL,2315
"Adamski,Jan",POL,2390
"Adamson,Robby",USA,2315
"Adasiak,Leszek",POL,2105
"Addison, Wiliam G",USA,2490
"Adelaja,Abimbola",NGR,2130
"Adell.Corts,Francisco",ESP,2155
"Adelman,Charles..D",USA,2240
"Ademi,Sami",YUG,2240
"Adensamer,Gerhard",AUT,2075
"Ader, Walter",CHI,2270
"Adhami, Hesham",PLE,2195
"Adhami, Vangiel",ALB,2310
"Adianto,Utut",INA,2585
"Adla,Diego",ARG,2435
"Adler,Bo",SWE,2260
"Adler,Joel",SUI,2300
"Adler,Viktor",RUS,2400
"Adoamnei,Roxana",ROM,2070
"Adok,Janos",HUN,2240
"Adorjan,Andras",HUN,2530
"Adrian,Claude",FRA,2260
"Ady,Jonathan.J",HKG,2325
"Adzic,Slobodan",YUG,2295
"Afanasiev, Andrei V.",RUS,2095
"Afek,Yochanan",ISR,2370
"Afifi,Assem",EGY,2370
"Afriany,V",HAI,2215
"Agababean,Naira",MDA,2205
"Agache, Tiberiu",ROM,2240
"Agaev, Hassan",AZE,2105
"Agaeva, Zamina",AZE,2125
"Agamaliev, Djamil",AZE,2415
"Agamaliev,Gamil",AZE,2470
"Agapov, K",RUS,2395
"Agarwal,Brajesh",IND,2310
"Agdamus,Jose.Luis",BRA,2285
"Agdestein,Espen",NOR,2330
"Agdestein,Simen",NOR,2600
"Ageev,Alexey",RUS,2375
"Ageichenko,Genadi..A",RUS,2355
"Agejevas, Aleksandras",LTU,2080
"Agh, Miklos",HUN,2240
"Agic, Andja",YUG,2015
"Agistriotis,Mihail",GRE,2100
"Agnello,Giuseppe",ITA,2160
"Agnolin Diaz, Antonio",ARG,2220
"Agnos, Demetrios",ENG,2445
"Agrawal,Kiran",IND,2040
"Agrest,Evgenij",SWE,2460
"Agrest,Svetlana",SWE,2175
"Aguas, Manuel",ESP,2295
"Agudelo, Antonio",COL,2355
"Aguera.Naredo,Javier",ESP,2275
"Aguerreberry,Claudio",ARG,2240
"Aguila,Gustavo",ARG,2330
"Aguilar,Juan",PER,2290
"Aguilar.Rogriguez,Hector",MEX,2115
"Aguirre.Izaguirre,Pedro.Jose",ESP,2220
"Aguirre.Izaguirre,Vicente",ESP,2150
"Agur, Elieser",ISR,2285
"Agusto, Obafunmilayo",NGR,2210
"Agustsson, Johannes",ISL,2315
"Agzamov, Val",RUS,2210
"Agzamov, Viachesiav",UZB,2255
"Ahlander,Bjorn",SWE,2400
"Ahlberg,Guenter",GER,2240
"Ahmad, Iftikke",PAK,2250
"Ahmad, Nazir",PAK,2225
"Ahmad,Abdul.Khaliq",IRQ,2290
"Ahmd Saleh, B",YEM,2205
"Ahmed, Farhan Mukhtar",YEM,2200
"Ahmed, Haseeb",PAK,2270
"Ahmed,Ehab",EGY,2220
"Ahmed,Esam.Aly",EGY,2400
"Ahmed,Sk..Nasir",BAN,2075
"Ahmed-Zaid, Abdelnour",ALG,2255
"Ahmels, Volker",GER,2245
"Ahn,Martin",BEL,2260
"Ahrens,Manuela",GER,2160
"Ahundov,Ruslan",TKM,2395
"Aidarov, Nurzas",RUS,2330
"Aira, Gustavo",ARG,2220
"Airapetian, SH",USA,2060
"Aissat, Karim",ALG,2050
"Ajanski, Jordan S.",BUL,2350
"Ajupbergenov, A.",KAZ,2310
"Ajvazi, Ramadan",YUG,2225
"Akeel, Mahmoud",SYR,2270
"Akesson,Dan",SWE,2055
"Akesson,Ralf",SWE,2500
"Akhmadeev,Vadim",RUS,2445
"Akhsharumova,Anna..M",USA,2385
"Akintola,Fola",NGR,2340
"Akopdzhanov,A..A",ARM,2175
"Akopian, Gagnik E",RUS,2315
"Akopian,Artak",USA,2110
"Akopian,Vladimir",ARM,2655
"Akopov,Roman",ARM,2310
"Aksiuczyc,Monika",POL,2075
"Akulov,Leonid",UKR,2310
"Akvist, Hakan",SWE,2290
"Al Akraa, Ik",SYR,2005
"Al-Argha, Hisham",SYR,2165
"Al-Ashhab,Saamer",JOR,2220
"Al-Atar, S Salim",IRQ,2310
"Al-Awadhi, Khalid",USA,2190
"Al-Ghasra,Ali",BRN,2160
"Al-Hantouli,Firas",JOR,2240
"Al-Kailani, Zaid",JOR,2150
"Al-Khateeb,Ahmed",SYR,2305
"Al-Khraisha,Montaser",JOR,2225
"Al-Kubaisi, Rashid Hussain",QAT,2255
"Al-Modiahki,Mohamad",QAT,2360
"Al-Othman, Abdul Latif",KUW,2205
"Al-Othman, Abdul Wahab",KUW,2240
"Al.Hadarani,Hatim",YEM,2370
"Al.Rayyan,Mohamad",SYR,2175
"Al.Sulaiti,Ali",BRN,2240
"Alaa, Eldin",PLE,2205
"Alaan, Vince",PHI,2370
"Aladjova, Katrin",AUS,2145
"Alarcon, Rodrigo",CRC,2230
"Alava,Mikko",FIN,2255
"Alavkin,Arseny",RUS,2205
"Alawieh,Amin",FRA,2315
"Alaybeyoglu, Hasan",TUR,2015
"Alayola,Jose.Enrique",MEX,2215
"Alba, Albano",ITA,2240
"Albano,Marco",ITA,2230
"Alber,Horst",GER,2295
"Albero Figueras, Emilio",ESP,2215
"Alberston, Bruce",USA,2280
"Albert, Thomas",GER,2275
"Albert,Kornelia",HUN,2110
"Alberts, Hendrik Jan",NED,2165
"Albrecht,Rainer",GER,2255
"Albrecht,Ulli",GER,2125
"Albulet, Maria",ROM,2100
"Alburt,Lev..O",USA,2560
"Aldama,Degurnay",CUB,2435
"Aldana-Vargas, Dario",COL,2005
"Alderete,Rigoberto",CUB,2235
"Aldrete,Jorge",MEX,2405
"Alekhina, Natalia V",RUS,2230
"Aleksandrov,Aleksej",BLR,2510
"Aleksandrov,Georgi",BUL,2235
"Alekseev, Andrey",RUS,2340
"Alekseev,Vadim",BLR,2355
"Aleksic, Jugoslav",YUG,2100
"Aleksic,Milan",YUG,2325
"Aleksic,Milovan",YUG,2195
"Aleksic,Nenad",YUG,2435
"Aleksieva,Silvia",BUL,2255
"Alerta,Hector",CHI,2075
"Alet,Jean-Pierre",FRA,2245
"Alex,Thomas.K",IND,2280
"Alexakis,Dimitrios",GRE,2275
"Alexander, Ashok",IND,2225
"Alexandre,Jorge",POR,2290
"Alexandria,Nana",GEO,2350
"Alexandrou, Thomas",GRE,2160
"Alexandrou,Alexandros",CYP,2250
"Alexandrov, Ilia",RUS,2380
"Alexandrova,Olga",UKR,2195
"Alexanian,Vahe",ARM,2170
"Alexeev, Anatoly-V",RUS,2360
"Alexopoulos,Georgios",GRE,2345
"Alfaro,Victor",CHI,2105
"Algars,Olle",SWE,2170
"Alhousseyni, Hasseye",MLI,2205
"Ali, Bin-Ali",UAE,2175
"Ali, M.Z.",BRU,2205
"Ali,Amjad",IRQ,2270
"Ali,Ghazi.Mahawi",IRQ,2225
"Ali,Mahmoud",UAE,2230
"Aliaga, J. Carrajal",BOL,2205
"Alibaev,Akbar",UZB,2255
"Alienkin,Aleksander",RUS,2415
"Aliev,Kerim",TKM,2285
"Alieva,Elvira",AZE,2185
"Aljamiat,R.W",INA,2110
"Aljautdinova,Margarita",RUS,2090
"Alkaersig,Ole",DEN,2185
"Allan,Denis",CAN,2275
"Allan,W.M",JOR,2130
"Allegro,Valery",SUI,2255
"Allekand,Louisa",EST,2015
"Allen, Brian L",USA,2325
"Allen, Edward J",USA,2200
"Allen, Keith",IRL,2300
"Allen,Andrew",AUS,2260
"Almada,Enrique",SUI,2295
"Almaguer, Frank",CUB,2215
"Almasi,Istvan",HUN,2375
"Almasi,Zoltan",HUN,2590
"Almeida, Carlos",PAR,2055
"Almeida, Jose T",POR,2210
"Almeida, Miguel Angel",ESP,2235
"Almeida.Saenz,Alfonso",MEX,2330
"Almond,Richard",ENG,2090
"Alonso,Rene",CUB,2380
"Alonso,Rodolfo",ARG,2200
"Alonso,Salvador",ARG,2270
"Alonso-Castillo, Sergi",ESP,2280
"Alonso.Arburu,Juan.Ignacio",ESP,2300
"Alonso.Gracia,Antonio",ESP,2215
"Alonso.Pascual,Francisco",ESP,2245
"Alonso.Seisdedos,Cayetano",ESP,2335
"Alpern, Daniel",ARG,2330
"Alpern,Adrian",ARG,2210
"Alperovich,Asher",ISR,2190
"Alpert,Aleksandr",RUS,2300
"Alsharfi, S S",YEM,2205
"Alsharhan,F",UAE,2205
"Altamirano, Rene",CHI,2110
"Altamirano,Benjamin",ARG,2235
"Altanoch,Genden",MGL,2325
"Alterman,Boris",ISR,2575
"Alterman,Vladimir..I",ISR,2405
"Alterman-Borulia,Luba",ISR,2145
"Altgelt,Alexander",GER,2230
"Altini,Daniele",ITA,2265
"Altinsoy, Mehmet",TUR,2185
"Altounian,Levon",USA,2360
"Altshul,Raffael",RUS,2365
"Alvarado.Ascanio,Francisco",ESP,2135
"Alvarez, Edguf-Eduardo",GUA,2095
"Alvarez, Ernesto",ARG,2260
"Alvarez, Fidel",CUB,2275
"Alvarez, Marcelo",CHI,2095
"Alvarez, Michel",CUB,2040
"Alvarez,Amaury",COL,2095
"Alvarez,Franklin",DOM,2270
"Alvarez,Jose",CUB,2385
"Alvarez,Sergio",CHI,2050
"Alvarez.Castillo,Hector",ARG,2240
"Alvarez.Ibarra,Rafael",ESP,2440
"Alvas,Panayotis",GRE,2185
"Alvear, Dagoberto",CHI,2050
"Alvir,Aco",BIH,2325
"Alzate, Javier",COL,2310
"Alzate,Dario",COL,2375
"Alzugaray, Daniel",CUB,2205
"Amador,Sergio.Jose",BRA,2310
"Amaral,Nuno",POR,2165
"Amarasinghe,R",SRI,2205
"Amarawickrama, A.",SRI,2205
"Amato,Roger",FRA,2110
"Ambarcumjan, Armen",ARM,2320
"Ambats, Jessica",USA,2090
"Ambroz,Jan",CZE,2405
"Amelang,Thomas",GER,2195
"Amendola,Konstantinos",GRE,2200
"Amer, S",LBA,2205
"Amer,M",LBA,2205
"Amidzic,Ognjen",BIH,2085
"Amil Meilan, Horacio",ARG,2250
"Amin,Ashraf",EGY,2095
"Amir,Karim",PAK,2270
"Amirkhanov, Rinat",UKR,2075
"Amit,Yaron",ISR,2200
"Ammann,Philipp",SUI,2210
"Ammann,Walter",SUI,2305
"Ammar, Y.",SUD,2070
"Amonatov,Farrukh",TJK,2110
"Amos, Bruce M.",CAN,2355
"Amovilli, Mauro",ITA,2275
"Amrein,Roland",HUN,2185
"Amura,Claudia.N",ARG,2315
"An, Yangfeng",CHN,2250
"Anand,Viswanathan",IND,2715
"Anapolsky, Sergey",UKR,2440
"Anastasian,Ashot",ARM,2530
"Anaya, Javier",MEX,2105
"Anbuhl, Edgar",GER,2230
"Anceschi,Vittorio",ITA,2280
"Andaur,Claudio",CHI,2170
"Andersch, Julia",GER,2025
"Andersen, Borge",DEN,2385
"Andersen, Dan",DEN,2265
"Andersen, Daniel",DEN,2270
"Andersen, Ib",DEN,2245
"Andersen, Jan Ivan",DEN,2215
"Andersen,Erik",DEN,2170
"Andersen,Jackie",DEN,2345
"Andersen,Jens.Knud",GER,2260
"Andersen,Kaare.Vissing",DEN,2295
"Andersen,Oivind",NOR,2225
"Andersen,Ole.Bo",DEN,2085
"Anderson, Alan J",USA,2265
"Anderson, Bruce",NZL,2155
"Anderson, Bruce-R",NZL,2235
"Anderson,Renard",USA,2310
"Andersson, Bengt",SWE,2115
"Andersson, Bjorn",SWE,2330
"Andersson, Robert",SWE,2050
"Andersson, Tor",SWE,2215
"Andersson,Christin",SWE,2015
"Andersson,Fredrik",SWE,2085
"Andersson,Goran",SWE,2205
"Andersson,Mats",SWE,2350
"Andersson,Ulf",SWE,2630
"Anderton,David.W",ENG,2230
"Anderton,Matthew",ENG,2170
"Andi,Peter",HUN,2250
"Andjelic,Vojin",YUG,2200
"Andonov,Bogomil",BUL,2390
"Andonov,Todor",FRM,2105
"Andonovski,Ljubisa",FRM,2290
"Andrade,Roberto.Luiz..Costa",BRA,2285
"Andre, Wolfgang",GER,2220
"Andreasen,Joan.Hendrik",FAI,2055
"Andreasen,Per",DEN,2285
"Andreasson,Ingvar",SWE,2380
"Andreenko,Pierre",FRA,2200
"Andreescu,Nicoleta.Aurora",ROM,2170
"Andreev, Dobrotich",BUL,2205
"Andreev,Konstantin",RUS,2330
"Andreeva,N",RUS,2175
"Andrei, Gheorghe",ROM,2140
"Andreieva, Olga A",UKR,2250
"Andrejic,Goran",YUG,2255
"Andreoli, Renato",ITA,2200
"Andreoli,Mark",ITA,2085
"Andres,Miguel",CUB,2325
"Andresen,Steffen",GER,2395
"Andretta,Gaston",ARG,2190
"Andrews, Randal",USA,2255
"Andrews,Steven",USA,2200
"Andriana,Anca",ROM,2070
"Andrianov,Nikolai",RUS,2425
"Andric, Zoran",YUG,2260
"Andrienko, Anatoly",UKR,2330
"Andrijasevic,Momir",YUG,2295
"Andrijevic,Milan",YUG,2350
"Andruet, Gilles",FRA,2360
"Andurkar,Deepak..A",IND,2230
"Anelli,Antonio",ARG,2305
"Anetbaev, Berik",KAZ,2250
"Angantysson, Haukur",ISL,2295
"Angelis,Mihail",GRE,2275
"Angelopoulos,Georgios",GRE,2020
"Angelov,Angel",BUL,2175
"Angelov,Emil",BUL,2265
"Angelov,Georgi",BUL,2220
"Angelov,Kosta",BUL,2305
"Angelov,Rumen",BUL,2260
"Anglada.Lobarte,Jose.Andres",ESP,2200
"Angqvist, Thore",SWE,2230
"Angskog,Kent",SWE,2250
"Anguera.Maestro,Jaime",ESP,2220
"Anguiano, Rolando",MEX,2270
"Anguix.Garrido,Juan.Francisco",ESP,2370
"Angyal,Ferenc",HUN,2220
"Anic,Darko",FRA,2410
"Anikaev, Yuri N",RUS,2420
"Anilkumar, O T",IND,2270
"Anilkumar,N.R",IND,2325
"Anino, Sergio",ARG,2275
"Anistratov, Dmitrij",KAZ,2250
"Anitoaie,Dumitru",ROM,2350
"Anka,Emil",HUN,2410
"Ankerst, Marjan",SLO,2210
"Ankerst, Michael",GER,2270
"Ankerst,Milka",SLO,2085
"Annageldyev,Orazly",TKM,2420
"Annakov,Babakuli",TKM,2420
"Annus,Taavi",EST,2150
"Anokhin, Vladimir",RUS,2365
"Anokhina,Svetlana",BLR,2250
"Ansell,Simon",ENG,2320
"Anselmo, Aldo",FRA,2200
"Ansner,Bjorn",SWE,2140
"Anson, Jane",WLS,2005
"Anstad, Tor",NOR,2290
"Antic,Dejan",YUG,2375
"Antic,Zoran",YUG,2285
"Antkowiak, Grzegorz",POL,2210
"Antollovich,Anibal",ARG,2130
"Antonczyk, Adam",POL,2345
"Antonic,Dusan",YUG,2190
"Antoniewski,Rafal",POL,2200
"Antonini,David",FRA,2110
"Antonio,Rogelio.Jr",PHI,2495
"Antonoff,Georges",FRA,2185
"Antonov,Vladimir",BUL,2385
"Antonsen,Mikkel",DEN,2400
"Antoshik,Alois",CZE,2225
"Antoshin, Vladimir S",RUS,2250
"Antreasyan, Erol",DEN,2100
"Antunac,Goran",CRO,2400
"Antunes,Antonio",POR,2525
"Antypas, Dionisios",GRE,2205
"Anufriev, Boris",RUS,2365
"Anuta,Laurentiu",ROM,2195
"Aoiz.Linares,Jose.Javier",ESP,2300
"Aoldia, Khaled",ALG,2205
"Aoudia, Rabie",ALG,2225
"Aparicio,Anibal",ARG,2325
"Apatoczky,Pal",HUN,2190
"Apel,Stefan",GER,2305
"Apicella,Manuel",FRA,2505
"Apkhaidze,Natia",GEO,2090
"Apol,Luitjen",FAI,2130
"Apostolidis,Boris",RUS,2270
"Apostolou, Alexandros",GRE,2205
"Apostolska, Ljiljana",FRM,2005
"Appel,Ralf",GER,2430
"Appleberry,Martin",USA,2250
"Appolonov,S",RUS,2375
"Apro,Adrian",HUN,2130
"Apsner,Burkhard",GER,2275
"Aptekar, Lev",NZL,2240
"Arabadzis,Vasilios",GRE,2275
"Araica Pereyra, Erving",MEX,2065
"Araiza Nieto, Victor Fernando",MEX,2115
"Araiza.Munoz,Jose.Joaquin",MEX,2230
"Araiza.Nieto,Edgar",MEX,2115
"Arakelian,E",RUS,2415
"Arakhamia-Grant,Ketevan.(IM)",GEO,2400
"Arambel,Sergio",ARG,2195
"Arancibia,Eduardo",CHI,2320
"Aranda Gonzales, Jose",ESP,2325
"Aranda.Marin,Cristian",ESP,2245
"Arandjelovic,Aleksandar",YUG,2155
"Arapovic,Vitomir",CRO,2380
"Araque,Rafael",COL,2295
"Araros, Hector",CHI,2240
"Araslanov,Farid",RUS,2280
"Arato,Bela",HUN,2050
"Araujo, H.",BRA,2280
"Araujo,Adalberto",BRA,2290
"Araya, Carlos",CRC,2170
"Araya,Gonzalo",CHI,2305
"Araya,Mario",CHI,2155
"Araya,Ricardo",CHI,2315
"Arbakov,Valentin",RUS,2500
"Arbanas,Josip",CRO,2135
"Arbatskaia, N",RUS,2230
"Arbouche,Muhamed",MAR,2235
"Arbunic.Castro,Giovanna",CHI,2100
"Archangelsky,Mikhail",RUS,2250
"Ardaman,Miles",USA,2370
"Ardeleanu,Alin",ROM,2355
"Ardeleanu,Calin",ROM,2230
"Ardeleanu,Silviu",ROM,2215
"Ardiansyah,H",INA,2410
"Ardizzone, Stefano",ITA,2195
"Arduman,Can",TUR,2380
"Aref,Ismail.Khouri",UAE,2260
"Arenas,Sergio",ARG,2165
"Arencibia,Juan.Joel",CUB,2435
"Arencibia,Walter",CUB,2500
"Arenillas,Eduardo",CHI,2080
"Argiroudis,Stamatis",GRE,2175
"Ari,Zeki",TUR,2285
"Arias, Juan Carlos",ARG,2215
"Arias, Manuel",ESP,2120
"Arias, Mauricio",CHI,2085
"Arias, Rodolfo",CRC,2180
"Arias,Eladio",CHI,2185
"Arias,Jorge",URU,2015
"Ariel,Donny",USA,2270
"Arikok, Enis",SUI,2200
"Arino, Franck",FRA,2210
"Aris,T.L.S",INA,2275
"Aristegui, Juan C.",ESP,2240
"Arizaga Jasso, Fernando",MEX,2185
"Arizmendi, Yulen",USA,2230
"Arizmendi.Martinez,Julen.Luis",ESP,2230
Arjona Fernando,MEX,2205
"Arkell,Keith.C",ENG,2490
"Arkhangelsky,Boris",RUS,2375
"Arkhipkin, Yury",RUS,2240
"Arkhipov, Nikolai G.",RUS,2200
"Arkhipov,Sergey",RUS,2515
"Arlandi,Ennio",ITA,2440
"Arlt, Reinhard",GER,2205
"Arluck,William.S",USA,2160
"Armanda,Ivica",CRO,2265
"Armas,Jorge",CUB,2465
"Armas,Julius",FRA,2415
"Armenteros, Noel",CUB,2215
"Arnason, Arni A.",ISL,2165
"Arnason, Asgeir T",ISL,2270
"Arnason, Throstur",ISL,2295
"Arnason,Jon..L",ISL,2530
"Arnaudov,Petar",BUL,2260
"Arndt, Stefan",GER,2235
"Arne,Mike",USA,2400
"Arnett,David.A",USA,2300
"Arnhold,Kerstin",GER,2050
"Arnold,Ferenc",HUN,2325
"Arnold,Johannes",GER,2250
"Arnold,Lothar",GER,2345
"Arokiaraj,S..Paul",IND,2175
"Aronian,Levon",ARM,2330
"Aronoff, Irene",USA,2165
"Aronson, Eva",USA,2050
"Arrata,Pedro",ECU,2215
"Arregui, Jose Luis",ARG,2305
"Arribas,Maritza",CUB,2200
"Arrieta,Hector",ARG,2135
"Arseniev,Vladimir..V",RUS,2325
"Arsovic, Aleksandar",YUG,2230
"Arsovic,Goran",YUG,2385
"Arsovic,Zoran",YUG,2430
"Artamonova,Viktoria",UKR,2125
"Arustamian,Artur",ARM,2360
"Arutyunyan,Arutyun",ARM,2155
"Aryanejad,Hossein",IRI,2265
"Asanov, Bolat",KAZ,2505
"Asaturoglu, Rupen",TUR,2250
"Asbjornsson, Asgeir",ISL,2295
"Aschwanden, Franz-Beat",SUI,2210
"Ascic,Anto",CRO,2355
"Ascic,Pero",CRO,2280
"Ascolese,Paul",USA,2150
"Aseev,Konstantin..N",RUS,2530
"Aseeva,Marina",RUS,2090
"Asensio,Enrique",ARG,2240
"Asfora,Marco",BRA,2280
"Asfura, Claudio",CHI,2225
"Ash,Robert",USA,2095
"Ashby,Ann-Marie",ENG,2090
"Ashley,Maurice",USA,2460
"Ashok Kumar, Mohanty",IND,2105
"Asik,Josip",YUG,2235
"Askhabova, A",RUS,2100
"Aslanian, Ludmila-K",ARM,2225
"Asmah, F.",GHA,2205
"Asmundsson,Ingvar",ISL,2365
"Asparuhov, Sasho",BUL,2210
"Aspstrom, Yngve",SWE,2150
"Asrian,Karen",ARM,2355
"Assaf,Mansour",LIB,2190
"Assem, Magdy",EGY,2300
"Assmann,Thomas",GER,2365
"Astengo,Corrado",ITA,2170
"Astengo,Marcello",ITA,2085
"Astolfi, Frederic",FRA,2245
"Astolfi.Perez,Eneida",FRA,2065
"Astorga, Javier",CHI,2050
"Astrom,Goran",SWE,2280
"Astrom,Robert",SWE,2390
"Atakisi,Fatih",TUR,2285
"Atala,Juan",CUB,2265
"Atalik,Suat",TUR,2500
"Atanasijadis, Antimos",YUG,2280
"Atanaskovic,Predrag",YUG,2250
"Atanasov, Gospodin",BUL,2300
"Atanasov, Petko",BUL,2365
"Atanasov,Radislav",BUL,2250
"Atanu,Lahiri",IND,2225
"Atenas,Pedro",CHI,2175
"Ater,G..Hermiz",IRQ,2350
"Ater,Itai",ISR,2250
"Athala, Jorge",MEX,2285
"Atia,J.A",IRQ,2315
"Atia,Mahdi",IRQ,2265
"Atkinson, Paul",WLS,2215
"Atlas, Robert",USA,2205
"Atlas,Dimitry",LIE,2350
"Atlas,Valeri",LIE,2450
"Atlaska, Alina",POL,2040
"Attard, Wilfred",MLT,2225
"Aturupane, Harinlal",SRI,2310
"Aturupane, Harsha",SRI,2385
"Atutubo, Rodrigo",PHI,2310
"Au,Leslie",USA,2295
"Aubert,Laurent",FRA,2235
"Auchenberg,Per",DEN,2215
"Auciello,Sergio",ARG,2370
"Auer,Martin",GER,2315
"August,Christian",GER,2125
"Augustin,Josef",CZE,2395
"Auletta,Angelo",ITA,2230
"Aung,Thant.Zin",MYA,2215
"Aurel,Luc",FRA,2185
"Aurell, Bo",SWE,2275
"Autenrieth,Michael",GER,2265
"Autowicz, Boguslawa",POL,2025
"Autowicz, Zenon",POL,2200
"Avaria, Diego",CHI,2080
"Aveholt, Marcus",SWE,2035
"Aveline,Philippe",FRA,2140
"Averbakh, Yuri L",RUS,2445
"Averkin,Orest..N",RUS,2465
"Avgerinos, Havalambos",GRE,2215
"Avner, Uri",ISR,2245
"Avni,Amatzia",ISR,2365
"Avrahami, Rami",ISR,2290
"Avramov,Anton",BUL,2205
"Avramov,Branko",FRM,2275
"Avramovic,Zoran",YUG,2290
"Avrukh,Boris",ISR,2395
"Avshalumov, Alex",RUS,2475
"Avtukhov, V",RUS,2255
"Awate, Avinash-S",IND,2280
"Axamit, Robert",CZE,2230
"Axelrod, Ela",ISR,2030
"Axelsson,Henrik",SWE,2135
"Ayapbergenov, A.",KAZ,2185
"Ayas.Fernandez,Antonio",ESP,2315
"Ayaz,Cengiz",TUR,2215
"Aye,Lwin",MYA,2360
"Ayelwin,M",MYA,2205
"Ayyar, Rajan",USA,2250
"Ayza.Ballester,Jordi",ESP,2310
"Azaric,Slavko",YUG,2370
"Azmaiparashvili,Zurab",GEO,2610
"Babaeva, F",AZE,2055
"Babalola,Bayo",NGR,2135
"Babaniotis,Evangelos",USA,2220
"Babar,Frank",GER,2165
"Babar,Michael",GER,2160
"Babault,Patrice",MNC,2305
"Babev,Aleksandar",BUL,2310
"Babic, Momcilo",YUG,2310
"Babic, Tomislav",YUG,2245
"Babic,Dragojle",YUG,2290
"Babic,Drasko",YUG,2295
"Babich,Fiodor",UKR,2190
"Babici,Roman",MDA,2280
"Babics,Andras",HUN,2260
"Babik,Tomasz",POL,2230
"Babos, Csaba",ROM,2220
